token_count,source,compressed,signature,label,raw_lexicon,tokens
3,lexicon,no,EPS:Autonomous|MAT:mid|ZS:low,Mixed-Economy Positive-Sum Autonomous,Mixed-Economy Positive-Sum Autonomous,Mixed-Economy + Positive-Sum + Autonomous
3,lexicon,no,EPS:Autonomous|MOR:high|MORAL_CIRCLE:class,Universalist Autonomous Class-Conscious,Universalist Autonomous Class-Conscious,Universalist + Autonomous + Class-Conscious
3,lexicon,no,EPS:Autonomous|MOR:high|MORAL_CIRCLE:ethnic_racial,Universalist Autonomous Ethnic-Communitarian,Universalist Autonomous Ethnic-Communitarian,Universalist + Autonomous + Ethnic-Communitarian
3,lexicon,no,EPS:Autonomous|MOR:high|MORAL_CIRCLE:gender,Universalist Autonomous Gender-Identitarian,Universalist Autonomous Gender-Identitarian,Universalist + Autonomous + Gender-Identitarian
3,lexicon,no,EPS:Autonomous|MOR:high|MORAL_CIRCLE:ideological,Universalist Autonomous Partisan-Communitarian,Universalist Autonomous Partisan-Communitarian,Universalist + Autonomous + Partisan-Communitarian
3,lexicon,no,EPS:Autonomous|MOR:high|MORAL_CIRCLE:national,Universalist Autonomous Nationalist,Universalist Autonomous Nationalist,Universalist + Autonomous + Nationalist
3,lexicon,no,EPS:Autonomous|MOR:high|MORAL_CIRCLE:religious,Universalist Autonomous Religious-Communitarian,Universalist Autonomous Religious-Communitarian,Universalist + Autonomous + Religious-Communitarian
3,lexicon,no,EPS:Autonomous|MOR:high|MORAL_CIRCLE:universal,Universalist Autonomous Universalist,Universalist Autonomous Universalist,Universalist + Autonomous + Universalist
3,lexicon,no,EPS:Autonomous|MOR:high|ONT_H:high,Universalist Malleabilist Autonomous,Universalist Malleabilist Autonomous,Universalist + Malleabilist + Autonomous
3,lexicon,no,EPS:Autonomous|MOR:high|ONT_H:low,Universalist Essentialist Autonomous,Universalist Essentialist Autonomous,Universalist + Essentialist + Autonomous
3,lexicon,no,EPS:Autonomous|MOR:high|ONT_H:mid,Tempered Universalist Autonomous,Tempered Universalist Autonomous,Tempered + Universalist + Autonomous
3,lexicon,no,EPS:Autonomous|MOR:high|ONT_S:high,Universalist Institutional Autonomous,Universalist Institutional Autonomous,Universalist + Institutional + Autonomous
3,lexicon,no,EPS:Autonomous|MOR:high|ONT_S:low,Universalist Anti-Institutional Autonomous,Universalist Anti-Institutional Autonomous,Universalist + Anti-Institutional + Autonomous
3,lexicon,no,EPS:Autonomous|MOR:high|ONT_S:mid,Reformist Universalist Autonomous,Reformist Universalist Autonomous,Reformist + Universalist + Autonomous
3,lexicon,no,EPS:Autonomous|MOR:high|PF:high,Universalist Partisan Autonomous,Universalist Partisan Autonomous,Universalist + Partisan + Autonomous
3,lexicon,no,EPS:Autonomous|MOR:high|PF:low,Universalist Detached Autonomous,Universalist Detached Autonomous,Universalist + Detached + Autonomous
3,lexicon,no,EPS:Autonomous|MOR:high|PF:mid,Engaged-Civic Universalist Autonomous,Engaged-Civic Universalist Autonomous,Engaged-Civic + Universalist + Autonomous
3,lexicon,no,EPS:Autonomous|MOR:high|PRO:high,Universalist Procedural Autonomous,Universalist Procedural Autonomous,Universalist + Procedural + Autonomous
3,lexicon,no,EPS:Autonomous|MOR:high|PRO:low,Universalist Consequentialist Autonomous,Universalist Consequentialist Autonomous,Universalist + Consequentialist + Autonomous
3,lexicon,no,EPS:Autonomous|MOR:high|PRO:mid,Pragmatic Universalist Autonomous,Pragmatic Universalist Autonomous,Pragmatic + Universalist + Autonomous
3,lexicon,no,EPS:Autonomous|MOR:high|TRB:high,Universalist Tribal Autonomous,Universalist Tribal Autonomous,Universalist + Tribal + Autonomous
3,lexicon,no,EPS:Autonomous|MOR:high|TRB:low,Universalist Inclusivist Autonomous,Universalist Inclusivist Autonomous,Universalist + Inclusivist + Autonomous
3,lexicon,no,EPS:Autonomous|MOR:high|TRB:mid,Civic Universalist Autonomous,Civic Universalist Autonomous,Civic + Universalist + Autonomous
3,lexicon,no,EPS:Autonomous|MOR:high|ZS:high,Universalist Combative Autonomous,Universalist Combative Autonomous,Universalist + Combative + Autonomous
3,lexicon,yes,EPS:Autonomous|MOR:high|ZS:low,Idealist Autonomous,Universalist Positive-Sum Autonomous,Universalist + Positive-Sum + Autonomous
3,lexicon,no,EPS:Autonomous|MOR:high|ZS:mid,Realist Universalist Autonomous,Realist Universalist Autonomous,Realist + Universalist + Autonomous
3,lexicon,no,EPS:Autonomous|MOR:low|MORAL_CIRCLE:class,Particularist Autonomous Class-Conscious,Particularist Autonomous Class-Conscious,Particularist + Autonomous + Class-Conscious
3,lexicon,no,EPS:Autonomous|MOR:low|MORAL_CIRCLE:ethnic_racial,Particularist Autonomous Ethnic-Communitarian,Particularist Autonomous Ethnic-Communitarian,Particularist + Autonomous + Ethnic-Communitarian
3,lexicon,no,EPS:Autonomous|MOR:low|MORAL_CIRCLE:gender,Particularist Autonomous Gender-Identitarian,Particularist Autonomous Gender-Identitarian,Particularist + Autonomous + Gender-Identitarian
3,lexicon,no,EPS:Autonomous|MOR:low|MORAL_CIRCLE:ideological,Particularist Autonomous Partisan-Communitarian,Particularist Autonomous Partisan-Communitarian,Particularist + Autonomous + Partisan-Communitarian
3,lexicon,no,EPS:Autonomous|MOR:low|MORAL_CIRCLE:national,Particularist Autonomous Nationalist,Particularist Autonomous Nationalist,Particularist + Autonomous + Nationalist
3,lexicon,no,EPS:Autonomous|MOR:low|MORAL_CIRCLE:religious,Particularist Autonomous Religious-Communitarian,Particularist Autonomous Religious-Communitarian,Particularist + Autonomous + Religious-Communitarian
3,lexicon,no,EPS:Autonomous|MOR:low|MORAL_CIRCLE:universal,Particularist Autonomous Universalist,Particularist Autonomous Universalist,Particularist + Autonomous + Universalist
3,lexicon,no,EPS:Autonomous|MOR:low|ONT_H:high,Particularist Malleabilist Autonomous,Particularist Malleabilist Autonomous,Particularist + Malleabilist + Autonomous
3,lexicon,no,EPS:Autonomous|MOR:low|ONT_H:low,Particularist Essentialist Autonomous,Particularist Essentialist Autonomous,Particularist + Essentialist + Autonomous
3,lexicon,no,EPS:Autonomous|MOR:low|ONT_H:mid,Tempered Particularist Autonomous,Tempered Particularist Autonomous,Tempered + Particularist + Autonomous
3,lexicon,no,EPS:Autonomous|MOR:low|ONT_S:high,Particularist Institutional Autonomous,Particularist Institutional Autonomous,Particularist + Institutional + Autonomous
3,lexicon,no,EPS:Autonomous|MOR:low|ONT_S:low,Particularist Anti-Institutional Autonomous,Particularist Anti-Institutional Autonomous,Particularist + Anti-Institutional + Autonomous
3,lexicon,no,EPS:Autonomous|MOR:low|ONT_S:mid,Reformist Particularist Autonomous,Reformist Particularist Autonomous,Reformist + Particularist + Autonomous
3,lexicon,no,EPS:Autonomous|MOR:low|PF:high,Particularist Partisan Autonomous,Particularist Partisan Autonomous,Particularist + Partisan + Autonomous
3,lexicon,no,EPS:Autonomous|MOR:low|PF:low,Particularist Detached Autonomous,Particularist Detached Autonomous,Particularist + Detached + Autonomous
3,lexicon,no,EPS:Autonomous|MOR:low|PF:mid,Engaged-Civic Particularist Autonomous,Engaged-Civic Particularist Autonomous,Engaged-Civic + Particularist + Autonomous
3,lexicon,no,EPS:Autonomous|MOR:low|PRO:high,Particularist Procedural Autonomous,Particularist Procedural Autonomous,Particularist + Procedural + Autonomous
3,lexicon,no,EPS:Autonomous|MOR:low|PRO:low,Particularist Consequentialist Autonomous,Particularist Consequentialist Autonomous,Particularist + Consequentialist + Autonomous
3,lexicon,no,EPS:Autonomous|MOR:low|PRO:mid,Pragmatic Particularist Autonomous,Pragmatic Particularist Autonomous,Pragmatic + Particularist + Autonomous
3,lexicon,no,EPS:Autonomous|MOR:low|TRB:high,Particularist Tribal Autonomous,Particularist Tribal Autonomous,Particularist + Tribal + Autonomous
3,lexicon,no,EPS:Autonomous|MOR:low|TRB:low,Particularist Inclusivist Autonomous,Particularist Inclusivist Autonomous,Particularist + Inclusivist + Autonomous
3,lexicon,no,EPS:Autonomous|MOR:low|TRB:mid,Civic Particularist Autonomous,Civic Particularist Autonomous,Civic + Particularist + Autonomous
3,lexicon,yes,EPS:Autonomous|MOR:low|ZS:high,Hard-Realist Autonomous,Particularist Combative Autonomous,Particularist + Combative + Autonomous
3,lexicon,no,EPS:Autonomous|MOR:low|ZS:low,Particularist Positive-Sum Autonomous,Particularist Positive-Sum Autonomous,Particularist + Positive-Sum + Autonomous
3,lexicon,no,EPS:Autonomous|MOR:low|ZS:mid,Realist Particularist Autonomous,Realist Particularist Autonomous,Realist + Particularist + Autonomous
3,lexicon,no,EPS:Autonomous|MOR:mid|MORAL_CIRCLE:class,Civic Autonomous Class-Conscious,Civic Autonomous Class-Conscious,Civic + Autonomous + Class-Conscious
3,lexicon,no,EPS:Autonomous|MOR:mid|MORAL_CIRCLE:ethnic_racial,Civic Autonomous Ethnic-Communitarian,Civic Autonomous Ethnic-Communitarian,Civic + Autonomous + Ethnic-Communitarian
3,lexicon,no,EPS:Autonomous|MOR:mid|MORAL_CIRCLE:gender,Civic Autonomous Gender-Identitarian,Civic Autonomous Gender-Identitarian,Civic + Autonomous + Gender-Identitarian
3,lexicon,no,EPS:Autonomous|MOR:mid|MORAL_CIRCLE:ideological,Civic Autonomous Partisan-Communitarian,Civic Autonomous Partisan-Communitarian,Civic + Autonomous + Partisan-Communitarian
3,lexicon,no,EPS:Autonomous|MOR:mid|MORAL_CIRCLE:national,Civic Autonomous Nationalist,Civic Autonomous Nationalist,Civic + Autonomous + Nationalist
3,lexicon,no,EPS:Autonomous|MOR:mid|MORAL_CIRCLE:religious,Civic Autonomous Religious-Communitarian,Civic Autonomous Religious-Communitarian,Civic + Autonomous + Religious-Communitarian
3,lexicon,no,EPS:Autonomous|MOR:mid|MORAL_CIRCLE:universal,Civic Autonomous Universalist,Civic Autonomous Universalist,Civic + Autonomous + Universalist
3,lexicon,no,EPS:Autonomous|MOR:mid|ONT_H:high,Civic Malleabilist Autonomous,Civic Malleabilist Autonomous,Civic + Malleabilist + Autonomous
3,lexicon,no,EPS:Autonomous|MOR:mid|ONT_H:low,Civic Essentialist Autonomous,Civic Essentialist Autonomous,Civic + Essentialist + Autonomous
3,lexicon,no,EPS:Autonomous|MOR:mid|ONT_S:high,Civic Institutional Autonomous,Civic Institutional Autonomous,Civic + Institutional + Autonomous
3,lexicon,no,EPS:Autonomous|MOR:mid|ONT_S:low,Civic Anti-Institutional Autonomous,Civic Anti-Institutional Autonomous,Civic + Anti-Institutional + Autonomous
3,lexicon,no,EPS:Autonomous|MOR:mid|PF:high,Civic Partisan Autonomous,Civic Partisan Autonomous,Civic + Partisan + Autonomous
3,lexicon,no,EPS:Autonomous|MOR:mid|PF:low,Civic Detached Autonomous,Civic Detached Autonomous,Civic + Detached + Autonomous
3,lexicon,no,EPS:Autonomous|MOR:mid|PRO:high,Civic Procedural Autonomous,Civic Procedural Autonomous,Civic + Procedural + Autonomous
3,lexicon,no,EPS:Autonomous|MOR:mid|PRO:low,Civic Consequentialist Autonomous,Civic Consequentialist Autonomous,Civic + Consequentialist + Autonomous
3,lexicon,no,EPS:Autonomous|MOR:mid|TRB:high,Civic Tribal Autonomous,Civic Tribal Autonomous,Civic + Tribal + Autonomous
3,lexicon,no,EPS:Autonomous|MOR:mid|TRB:low,Civic Inclusivist Autonomous,Civic Inclusivist Autonomous,Civic + Inclusivist + Autonomous
3,lexicon,no,EPS:Autonomous|MOR:mid|ZS:high,Civic Combative Autonomous,Civic Combative Autonomous,Civic + Combative + Autonomous
3,lexicon,no,EPS:Autonomous|MOR:mid|ZS:low,Civic Positive-Sum Autonomous,Civic Positive-Sum Autonomous,Civic + Positive-Sum + Autonomous
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:class|ONT_H:high,Malleabilist Autonomous Class-Conscious,Malleabilist Autonomous Class-Conscious,Malleabilist + Autonomous + Class-Conscious
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:class|ONT_H:low,Essentialist Autonomous Class-Conscious,Essentialist Autonomous Class-Conscious,Essentialist + Autonomous + Class-Conscious
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:class|ONT_H:mid,Tempered Autonomous Class-Conscious,Tempered Autonomous Class-Conscious,Tempered + Autonomous + Class-Conscious
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:class|ONT_S:high,Institutional Autonomous Class-Conscious,Institutional Autonomous Class-Conscious,Institutional + Autonomous + Class-Conscious
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:class|ONT_S:low,Anti-Institutional Autonomous Class-Conscious,Anti-Institutional Autonomous Class-Conscious,Anti-Institutional + Autonomous + Class-Conscious
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:class|ONT_S:mid,Reformist Autonomous Class-Conscious,Reformist Autonomous Class-Conscious,Reformist + Autonomous + Class-Conscious
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:class|PF:high,Partisan Autonomous Class-Conscious,Partisan Autonomous Class-Conscious,Partisan + Autonomous + Class-Conscious
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:class|PF:low,Detached Autonomous Class-Conscious,Detached Autonomous Class-Conscious,Detached + Autonomous + Class-Conscious
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:class|PF:mid,Engaged-Civic Autonomous Class-Conscious,Engaged-Civic Autonomous Class-Conscious,Engaged-Civic + Autonomous + Class-Conscious
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:class|PRO:high,Procedural Autonomous Class-Conscious,Procedural Autonomous Class-Conscious,Procedural + Autonomous + Class-Conscious
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:class|PRO:low,Consequentialist Autonomous Class-Conscious,Consequentialist Autonomous Class-Conscious,Consequentialist + Autonomous + Class-Conscious
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:class|PRO:mid,Pragmatic Autonomous Class-Conscious,Pragmatic Autonomous Class-Conscious,Pragmatic + Autonomous + Class-Conscious
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:class|TRB:high,Tribal Autonomous Class-Conscious,Tribal Autonomous Class-Conscious,Tribal + Autonomous + Class-Conscious
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:class|TRB:low,Inclusivist Autonomous Class-Conscious,Inclusivist Autonomous Class-Conscious,Inclusivist + Autonomous + Class-Conscious
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:class|TRB:mid,Civic Autonomous Class-Conscious,Civic Autonomous Class-Conscious,Civic + Autonomous + Class-Conscious
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:class|ZS:high,Combative Autonomous Class-Conscious,Combative Autonomous Class-Conscious,Combative + Autonomous + Class-Conscious
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:class|ZS:low,Positive-Sum Autonomous Class-Conscious,Positive-Sum Autonomous Class-Conscious,Positive-Sum + Autonomous + Class-Conscious
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:class|ZS:mid,Realist Autonomous Class-Conscious,Realist Autonomous Class-Conscious,Realist + Autonomous + Class-Conscious
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:ethnic_racial|ONT_H:high,Malleabilist Autonomous Ethnic-Communitarian,Malleabilist Autonomous Ethnic-Communitarian,Malleabilist + Autonomous + Ethnic-Communitarian
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:ethnic_racial|ONT_H:low,Essentialist Autonomous Ethnic-Communitarian,Essentialist Autonomous Ethnic-Communitarian,Essentialist + Autonomous + Ethnic-Communitarian
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:ethnic_racial|ONT_H:mid,Tempered Autonomous Ethnic-Communitarian,Tempered Autonomous Ethnic-Communitarian,Tempered + Autonomous + Ethnic-Communitarian
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:ethnic_racial|ONT_S:high,Institutional Autonomous Ethnic-Communitarian,Institutional Autonomous Ethnic-Communitarian,Institutional + Autonomous + Ethnic-Communitarian
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:ethnic_racial|ONT_S:low,Anti-Institutional Autonomous Ethnic-Communitarian,Anti-Institutional Autonomous Ethnic-Communitarian,Anti-Institutional + Autonomous + Ethnic-Communitarian
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:ethnic_racial|ONT_S:mid,Reformist Autonomous Ethnic-Communitarian,Reformist Autonomous Ethnic-Communitarian,Reformist + Autonomous + Ethnic-Communitarian
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:ethnic_racial|PF:high,Partisan Autonomous Ethnic-Communitarian,Partisan Autonomous Ethnic-Communitarian,Partisan + Autonomous + Ethnic-Communitarian
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:ethnic_racial|PF:low,Detached Autonomous Ethnic-Communitarian,Detached Autonomous Ethnic-Communitarian,Detached + Autonomous + Ethnic-Communitarian
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:ethnic_racial|PF:mid,Engaged-Civic Autonomous Ethnic-Communitarian,Engaged-Civic Autonomous Ethnic-Communitarian,Engaged-Civic + Autonomous + Ethnic-Communitarian
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:ethnic_racial|PRO:high,Procedural Autonomous Ethnic-Communitarian,Procedural Autonomous Ethnic-Communitarian,Procedural + Autonomous + Ethnic-Communitarian
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:ethnic_racial|PRO:low,Consequentialist Autonomous Ethnic-Communitarian,Consequentialist Autonomous Ethnic-Communitarian,Consequentialist + Autonomous + Ethnic-Communitarian
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:ethnic_racial|PRO:mid,Pragmatic Autonomous Ethnic-Communitarian,Pragmatic Autonomous Ethnic-Communitarian,Pragmatic + Autonomous + Ethnic-Communitarian
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:ethnic_racial|TRB:high,Tribal Autonomous Ethnic-Communitarian,Tribal Autonomous Ethnic-Communitarian,Tribal + Autonomous + Ethnic-Communitarian
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:ethnic_racial|TRB:low,Inclusivist Autonomous Ethnic-Communitarian,Inclusivist Autonomous Ethnic-Communitarian,Inclusivist + Autonomous + Ethnic-Communitarian
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:ethnic_racial|TRB:mid,Civic Autonomous Ethnic-Communitarian,Civic Autonomous Ethnic-Communitarian,Civic + Autonomous + Ethnic-Communitarian
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:ethnic_racial|ZS:high,Combative Autonomous Ethnic-Communitarian,Combative Autonomous Ethnic-Communitarian,Combative + Autonomous + Ethnic-Communitarian
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:ethnic_racial|ZS:low,Positive-Sum Autonomous Ethnic-Communitarian,Positive-Sum Autonomous Ethnic-Communitarian,Positive-Sum + Autonomous + Ethnic-Communitarian
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:ethnic_racial|ZS:mid,Realist Autonomous Ethnic-Communitarian,Realist Autonomous Ethnic-Communitarian,Realist + Autonomous + Ethnic-Communitarian
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:gender|ONT_H:high,Malleabilist Autonomous Gender-Identitarian,Malleabilist Autonomous Gender-Identitarian,Malleabilist + Autonomous + Gender-Identitarian
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:gender|ONT_H:low,Essentialist Autonomous Gender-Identitarian,Essentialist Autonomous Gender-Identitarian,Essentialist + Autonomous + Gender-Identitarian
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:gender|ONT_H:mid,Tempered Autonomous Gender-Identitarian,Tempered Autonomous Gender-Identitarian,Tempered + Autonomous + Gender-Identitarian
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:gender|ONT_S:high,Institutional Autonomous Gender-Identitarian,Institutional Autonomous Gender-Identitarian,Institutional + Autonomous + Gender-Identitarian
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:gender|ONT_S:low,Anti-Institutional Autonomous Gender-Identitarian,Anti-Institutional Autonomous Gender-Identitarian,Anti-Institutional + Autonomous + Gender-Identitarian
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:gender|ONT_S:mid,Reformist Autonomous Gender-Identitarian,Reformist Autonomous Gender-Identitarian,Reformist + Autonomous + Gender-Identitarian
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:gender|PF:high,Partisan Autonomous Gender-Identitarian,Partisan Autonomous Gender-Identitarian,Partisan + Autonomous + Gender-Identitarian
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:gender|PF:low,Detached Autonomous Gender-Identitarian,Detached Autonomous Gender-Identitarian,Detached + Autonomous + Gender-Identitarian
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:gender|PF:mid,Engaged-Civic Autonomous Gender-Identitarian,Engaged-Civic Autonomous Gender-Identitarian,Engaged-Civic + Autonomous + Gender-Identitarian
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:gender|PRO:high,Procedural Autonomous Gender-Identitarian,Procedural Autonomous Gender-Identitarian,Procedural + Autonomous + Gender-Identitarian
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:gender|PRO:low,Consequentialist Autonomous Gender-Identitarian,Consequentialist Autonomous Gender-Identitarian,Consequentialist + Autonomous + Gender-Identitarian
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:gender|PRO:mid,Pragmatic Autonomous Gender-Identitarian,Pragmatic Autonomous Gender-Identitarian,Pragmatic + Autonomous + Gender-Identitarian
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:gender|TRB:high,Tribal Autonomous Gender-Identitarian,Tribal Autonomous Gender-Identitarian,Tribal + Autonomous + Gender-Identitarian
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:gender|TRB:low,Inclusivist Autonomous Gender-Identitarian,Inclusivist Autonomous Gender-Identitarian,Inclusivist + Autonomous + Gender-Identitarian
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:gender|TRB:mid,Civic Autonomous Gender-Identitarian,Civic Autonomous Gender-Identitarian,Civic + Autonomous + Gender-Identitarian
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:gender|ZS:high,Combative Autonomous Gender-Identitarian,Combative Autonomous Gender-Identitarian,Combative + Autonomous + Gender-Identitarian
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:gender|ZS:low,Positive-Sum Autonomous Gender-Identitarian,Positive-Sum Autonomous Gender-Identitarian,Positive-Sum + Autonomous + Gender-Identitarian
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:gender|ZS:mid,Realist Autonomous Gender-Identitarian,Realist Autonomous Gender-Identitarian,Realist + Autonomous + Gender-Identitarian
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:ideological|ONT_H:high,Malleabilist Autonomous Partisan-Communitarian,Malleabilist Autonomous Partisan-Communitarian,Malleabilist + Autonomous + Partisan-Communitarian
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:ideological|ONT_H:low,Essentialist Autonomous Partisan-Communitarian,Essentialist Autonomous Partisan-Communitarian,Essentialist + Autonomous + Partisan-Communitarian
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:ideological|ONT_H:mid,Tempered Autonomous Partisan-Communitarian,Tempered Autonomous Partisan-Communitarian,Tempered + Autonomous + Partisan-Communitarian
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:ideological|ONT_S:high,Institutional Autonomous Partisan-Communitarian,Institutional Autonomous Partisan-Communitarian,Institutional + Autonomous + Partisan-Communitarian
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:ideological|ONT_S:low,Anti-Institutional Autonomous Partisan-Communitarian,Anti-Institutional Autonomous Partisan-Communitarian,Anti-Institutional + Autonomous + Partisan-Communitarian
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:ideological|ONT_S:mid,Reformist Autonomous Partisan-Communitarian,Reformist Autonomous Partisan-Communitarian,Reformist + Autonomous + Partisan-Communitarian
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:ideological|PF:high,Partisan Autonomous Partisan-Communitarian,Partisan Autonomous Partisan-Communitarian,Partisan + Autonomous + Partisan-Communitarian
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:ideological|PF:low,Detached Autonomous Partisan-Communitarian,Detached Autonomous Partisan-Communitarian,Detached + Autonomous + Partisan-Communitarian
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:ideological|PF:mid,Engaged-Civic Autonomous Partisan-Communitarian,Engaged-Civic Autonomous Partisan-Communitarian,Engaged-Civic + Autonomous + Partisan-Communitarian
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:ideological|PRO:high,Procedural Autonomous Partisan-Communitarian,Procedural Autonomous Partisan-Communitarian,Procedural + Autonomous + Partisan-Communitarian
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:ideological|PRO:low,Consequentialist Autonomous Partisan-Communitarian,Consequentialist Autonomous Partisan-Communitarian,Consequentialist + Autonomous + Partisan-Communitarian
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:ideological|PRO:mid,Pragmatic Autonomous Partisan-Communitarian,Pragmatic Autonomous Partisan-Communitarian,Pragmatic + Autonomous + Partisan-Communitarian
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:ideological|TRB:high,Tribal Autonomous Partisan-Communitarian,Tribal Autonomous Partisan-Communitarian,Tribal + Autonomous + Partisan-Communitarian
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:ideological|TRB:low,Inclusivist Autonomous Partisan-Communitarian,Inclusivist Autonomous Partisan-Communitarian,Inclusivist + Autonomous + Partisan-Communitarian
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:ideological|TRB:mid,Civic Autonomous Partisan-Communitarian,Civic Autonomous Partisan-Communitarian,Civic + Autonomous + Partisan-Communitarian
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:ideological|ZS:high,Combative Autonomous Partisan-Communitarian,Combative Autonomous Partisan-Communitarian,Combative + Autonomous + Partisan-Communitarian
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:ideological|ZS:low,Positive-Sum Autonomous Partisan-Communitarian,Positive-Sum Autonomous Partisan-Communitarian,Positive-Sum + Autonomous + Partisan-Communitarian
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:ideological|ZS:mid,Realist Autonomous Partisan-Communitarian,Realist Autonomous Partisan-Communitarian,Realist + Autonomous + Partisan-Communitarian
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:national|ONT_H:high,Malleabilist Autonomous Nationalist,Malleabilist Autonomous Nationalist,Malleabilist + Autonomous + Nationalist
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:national|ONT_H:low,Essentialist Autonomous Nationalist,Essentialist Autonomous Nationalist,Essentialist + Autonomous + Nationalist
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:national|ONT_H:mid,Tempered Autonomous Nationalist,Tempered Autonomous Nationalist,Tempered + Autonomous + Nationalist
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:national|ONT_S:high,Institutional Autonomous Nationalist,Institutional Autonomous Nationalist,Institutional + Autonomous + Nationalist
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:national|ONT_S:low,Anti-Institutional Autonomous Nationalist,Anti-Institutional Autonomous Nationalist,Anti-Institutional + Autonomous + Nationalist
3,lexicon,no,EPS:Autonomous|MORAL_CIRCLE:national|ONT_S:mid,Reformist Autonomous Nationalist,Reformist Autonomous Nationalist,Reformist + Autonomous + Nationalist
